little grebe,missouri,july 03
common teal,maine,june 17
shoebill,kentucky,july 08
long-tailed duck,missouri,june 13
heron,kentucky,september 10
bald eagle,new york,may 10
long-tailed duck,kansas,june 09
albatross,kentucky,august 30
bald eagle,michigan,july 21
flamingo,new york,august 17
flamingo,maine,october 28
albatross,kentucky,september 19
heron,michigan,july 06
vulture,maine,june 05
little grebe,maine,august 30
bald eagle,new york,august 19
common teal,new york,june 26
heron,michigan,august 09
shoebill,kansas,august 30
common teal,maine,july 18
stork,kansas,april 14
vulture,michigan,april 14
albatross,maine,august 06
shoebill,missouri,may 05
stork,missouri,september 20
heron,maine,july 11
vulture,kentucky,june 29
bald eagle,new york,october 04
common teal,michigan,august 14
common teal,kansas,august 17
common teal,kansas,july 27
bald eagle,new york,september 18
long-tailed duck,missouri,august 12
heron,michigan,may 21
shoebill,kentucky,march 14
albatross,new york,may 17
stork,missouri,october 20
flamingo,new york,july 14
bald eagle,maine,june 12
heron,kansas,september 16
long-tailed duck,new york,september 12
flamingo,missouri,september 02
bald eagle,michigan,june 23
flamingo,kentucky,august 27
albatross,kentucky,october 11
flamingo,kansas,june 14
common teal,michigan,june 02
vulture,missouri,august 21
flamingo,new york,july 24
long-tailed duck,kansas,october 23
bald eagle,new york,august 07
vulture,maine,june 18
common teal,kentucky,july 01
albatross,new york,august 30
flamingo,maine,june 08
bald eagle,maine,august 08
long-tailed duck,maine,july 14
vulture,new york,november 07
heron,missouri,september 06
vulture,missouri,august 06
bald eagle,maine,june 18
shoebill,kentucky,august 05
shoebill,missouri,september 22
flamingo,michigan,may 11
long-tailed duck,michigan,july 25
stork,maine,june 19
little grebe,missouri,august 23
stork,michigan,july 15
bald eagle,maine,august 10
long-tailed duck,maine,september 18
flamingo,new york,july 13
vulture,michigan,august 11
vulture,kansas,august 09
vulture,missouri,may 27
long-tailed duck,kansas,july 17
common teal,maine,july 13
little grebe,kentucky,august 21
little grebe,michigan,july 14
long-tailed duck,michigan,august 30
little grebe,new york,august 09
bald eagle,missouri,august 18
flamingo,michigan,june 25
albatross,michigan,august 27
flamingo,maine,may 26
flamingo,missouri,june 19
long-tailed duck,maine,august 05
vulture,kansas,october 06
bald eagle,kentucky,september 29
common teal,missouri,june 03
albatross,new york,march 09
little grebe,kentucky,august 18
flamingo,maine,august 04
flamingo,maine,august 09
stork,new york,september 08
common teal,kentucky,may 30
bald eagle,maine,may 31
common teal,maine,august 09
albatross,michigan,july 26
albatross,kansas,may 02
bald eagle,maine,june 08
bald eagle,missouri,april 04
heron,kentucky,july 31
long-tailed duck,missouri,april 25
common teal,new york,may 12
bald eagle,new york,june 13
stork,kentucky,september 25
bald eagle,maine,july 20
little grebe,michigan,july 20
albatross,kentucky,august 28
albatross,michigan,june 15
common teal,missouri,august 20
heron,missouri,september 26
bald eagle,kentucky,september 25
common teal,new york,july 10
bald eagle,missouri,may 04
long-tailed duck,new york,june 03
bald eagle,kansas,june 03
common teal,missouri,may 29
stork,new york,june 24
little grebe,kansas,august 05
shoebill,missouri,july 14
vulture,kansas,july 18
flamingo,michigan,september 03
stork,new york,july 03
flamingo,kentucky,april 08
shoebill,missouri,april 17
vulture,new york,july 05
vulture,missouri,may 19
long-tailed duck,new york,may 27
flamingo,kentucky,june 27
flamingo,kansas,may 26
heron,kansas,september 06
flamingo,kansas,august 04
flamingo,maine,july 24
albatross,kansas,july 30
heron,missouri,may 20
little grebe,kentucky,may 08
common teal,kansas,june 14
albatross,kansas,august 08
heron,missouri,september 20
shoebill,maine,august 11
heron,kansas,july 31
little grebe,maine,june 27
vulture,michigan,july 30
stork,new york,september 30
albatross,kansas,may 09
albatross,missouri,may 05
stork,michigan,august 31
long-tailed duck,michigan,may 20
vulture,kansas,june 02
shoebill,new york,september 23
vulture,new york,july 10
flamingo,michigan,august 23
little grebe,missouri,september 05
bald eagle,michigan,august 28
albatross,maine,november 04
heron,michigan,august 16
long-tailed duck,kansas,september 02
flamingo,new york,september 04
long-tailed duck,new york,july 31
stork,kansas,july 30
stork,missouri,june 16
long-tailed duck,missouri,september 11
shoebill,kansas,july 17
little grebe,kansas,july 23
long-tailed duck,missouri,september 04
long-tailed duck,missouri,august 08
little grebe,new york,july 18
albatross,kentucky,august 29
common teal,new york,october 26
vulture,kentucky,may 18
vulture,new york,april 28
shoebill,missouri,august 28
heron,kansas,june 11
bald eagle,kansas,september 02
little grebe,kentucky,september 08
long-tailed duck,new york,august 25
long-tailed duck,kentucky,june 25
long-tailed duck,michigan,august 16
albatross,kansas,june 27
shoebill,michigan,august 24
bald eagle,kansas,august 11
little grebe,kentucky,june 10
heron,michigan,august 20
stork,new york,october 12
long-tailed duck,kentucky,april 14
common teal,new york,may 06
vulture,maine,july 29
common teal,michigan,july 02
heron,michigan,february 17
bald eagle,kentucky,june 27
bald eagle,missouri,july 23
vulture,missouri,june 20
shoebill,kentucky,october 18
vulture,kansas,july 23
shoebill,maine,june 01
flamingo,kansas,july 18
flamingo,kansas,july 31
vulture,kansas,june 18
bald eagle,michigan,september 11
stork,missouri,july 03
shoebill,kentucky,may 21
little grebe,new york,july 12
bald eagle,kentucky,october 31
albatross,kansas,july 16
vulture,kansas,june 10
bald eagle,kentucky,august 21
common teal,michigan,september 02
shoebill,maine,july 11
long-tailed duck,missouri,november 12
flamingo,kansas,august 22
heron,maine,september 19
common teal,kentucky,october 12
long-tailed duck,maine,october 21
vulture,michigan,may 09
heron,new york,june 17
stork,kentucky,july 02
stork,missouri,july 12
flamingo,kansas,april 13
stork,kansas,august 14
long-tailed duck,new york,july 17
shoebill,missouri,may 13
shoebill,michigan,july 26
stork,maine,july 07
albatross,michigan,october 30
heron,maine,may 18
shoebill,missouri,august 09
vulture,new york,april 25
shoebill,kentucky,august 10
albatross,missouri,september 20
flamingo,kentucky,june 10
bald eagle,kansas,july 02
little grebe,michigan,june 25
long-tailed duck,michigan,july 22
long-tailed duck,michigan,october 17
heron,kansas,october 10
long-tailed duck,michigan,august 23
bald eagle,kentucky,august 14
vulture,new york,july 30
common teal,michigan,april 07
albatross,michigan,august 13
common teal,new york,april 02
heron,kentucky,june 20
shoebill,missouri,july 13
little grebe,kentucky,september 02
shoebill,new york,november 05
long-tailed duck,new york,july 04
common teal,maine,september 16
albatross,kansas,may 21
shoebill,kentucky,may 29
bald eagle,kentucky,june 14
bald eagle,maine,august 29
vulture,kentucky,october 03
stork,missouri,october 15
heron,kansas,july 27
flamingo,new york,july 16
albatross,michigan,august 05
long-tailed duck,kentucky,may 30
common teal,missouri,june 26
albatross,kansas,july 21
little grebe,michigan,july 06
flamingo,missouri,july 29
vulture,maine,july 04
vulture,maine,may 01
stork,michigan,august 31
heron,maine,august 17
shoebill,new york,august 30
heron,new york,august 10
albatross,kansas,september 19
common teal,kentucky,july 22
bald eagle,kansas,july 17
long-tailed duck,new york,july 01
vulture,missouri,may 11
flamingo,new york,october 20
long-tailed duck,michigan,may 04
shoebill,new york,august 21
flamingo,kentucky,july 15
albatross,maine,june 09
common teal,kansas,june 18
heron,michigan,september 03
common teal,missouri,july 24
shoebill,missouri,august 14
little grebe,maine,july 09
little grebe,kentucky,july 06
little grebe,michigan,august 13
shoebill,new york,june 06
albatross,kentucky,july 28
stork,new york,august 24
stork,michigan,june 03
common teal,maine,august 15
bald eagle,kentucky,july 04
stork,maine,may 19
vulture,new york,july 04
flamingo,new york,july 15
common teal,maine,july 09
stork,missouri,april 14
bald eagle,new york,august 31
long-tailed duck,michigan,august 06
shoebill,missouri,august 04
shoebill,maine,july 11
shoebill,kansas,may 06
common teal,kentucky,september 01
stork,michigan,july 22
vulture,new york,august 22
long-tailed duck,maine,september 30
common teal,maine,august 14
flamingo,maine,june 23
long-tailed duck,kentucky,september 04
vulture,kansas,june 16
shoebill,michigan,june 29
flamingo,maine,october 12
bald eagle,new york,june 08
stork,new york,may 17
stork,missouri,july 07
flamingo,kentucky,july 03
stork,kentucky,july 14
little grebe,michigan,july 05
shoebill,new york,june 14
flamingo,new york,august 10
bald eagle,michigan,july 18
shoebill,missouri,september 21
little grebe,maine,august 21
vulture,kentucky,july 12
bald eagle,maine,may 09
albatross,michigan,august 23
shoebill,kentucky,august 08
little grebe,michigan,august 08
albatross,kansas,july 01
vulture,michigan,july 06
long-tailed duck,kansas,june 04
common teal,kansas,august 05
stork,kentucky,july 31
common teal,maine,june 08
heron,kansas,july 23
common teal,kentucky,november 29
shoebill,new york,may 04
bald eagle,new york,september 02
long-tailed duck,michigan,november 17
long-tailed duck,kentucky,july 11
flamingo,missouri,august 05
vulture,maine,september 21
little grebe,michigan,july 10
shoebill,new york,july 05
flamingo,maine,august 08
little grebe,maine,july 05
little grebe,missouri,may 15
vulture,kansas,october 02
heron,maine,may 05
little grebe,maine,june 19
long-tailed duck,maine,september 21
shoebill,new york,august 01
albatross,kansas,june 14
shoebill,michigan,october 26
common teal,kansas,april 25
shoebill,new york,june 08
flamingo,kansas,june 24
bald eagle,missouri,june 19
albatross,new york,july 02
heron,missouri,may 07
vulture,michigan,august 28
little grebe,kentucky,august 05
little grebe,kentucky,july 27
heron,kansas,september 22
flamingo,missouri,july 06
shoebill,kansas,june 16
heron,michigan,july 28
long-tailed duck,kentucky,august 19
albatross,kansas,august 01
common teal,missouri,august 20
shoebill,michigan,july 07
bald eagle,kansas,september 10
bald eagle,new york,october 08
common teal,new york,october 09
long-tailed duck,michigan,june 21
vulture,maine,july 23
common teal,new york,august 25
vulture,missouri,june 30
long-tailed duck,michigan,may 20
flamingo,maine,july 31
stork,maine,may 03
long-tailed duck,maine,june 09
common teal,missouri,september 03
bald eagle,michigan,october 16
bald eagle,kentucky,may 18
flamingo,new york,november 27
little grebe,maine,july 15
bald eagle,kentucky,april 02
long-tailed duck,kentucky,june 06
albatross,kansas,february 16
flamingo,maine,june 20
flamingo,kansas,june 07
flamingo,new york,march 07
albatross,kansas,may 27
common teal,new york,august 18
shoebill,missouri,september 15
bald eagle,michigan,october 30
stork,kansas,august 05
common teal,new york,september 14
stork,new york,june 29
albatross,michigan,june 27
common teal,michigan,july 10
long-tailed duck,maine,may 02
common teal,new york,august 02
albatross,missouri,july 12
little grebe,michigan,august 16
stork,maine,july 25
albatross,kentucky,june 29
little grebe,new york,october 30
albatross,kansas,august 19
long-tailed duck,missouri,september 26
vulture,new york,july 21
little grebe,new york,july 20
heron,michigan,june 18
long-tailed duck,missouri,june 10
albatross,new york,september 16
long-tailed duck,maine,july 21
shoebill,kentucky,august 22
vulture,michigan,june 14
heron,michigan,july 23
little grebe,michigan,september 10
vulture,missouri,august 31
bald eagle,maine,august 26
little grebe,missouri,august 16
shoebill,michigan,august 02
bald eagle,new york,august 10
heron,michigan,may 25
shoebill,kentucky,may 24
stork,kansas,june 09
vulture,new york,august 21
heron,new york,june 22
flamingo,kentucky,june 27
long-tailed duck,maine,july 15
vulture,maine,august 02
long-tailed duck,kentucky,june 01
albatross,maine,june 11
vulture,missouri,june 30
long-tailed duck,missouri,august 01
little grebe,maine,may 24
flamingo,michigan,september 11
vulture,kentucky,june 20
common teal,maine,april 08
long-tailed duck,maine,july 30
bald eagle,new york,august 05
long-tailed duck,missouri,july 13
little grebe,michigan,july 16
common teal,missouri,july 31
albatross,michigan,june 15
albatross,missouri,june 24
flamingo,missouri,september 02
common teal,maine,august 18
heron,michigan,july 01
flamingo,michigan,september 02
long-tailed duck,michigan,june 07
flamingo,kentucky,august 14
bald eagle,new york,september 21
albatross,new york,july 07
heron,new york,october 01
little grebe,michigan,november 03
common teal,maine,july 28
albatross,michigan,may 20
flamingo,michigan,august 18
